추정가격,예정가격,입찰계약방법,낙찰율,낙찰금액
72990000,79610200,제한경쟁,88.342,70329818
475660000,523489000,제한경쟁,88.309,462291000
457251819,498181150,제한경쟁,88.353,440162600
247060000,273311700,제한경쟁,88.301,241338515
212755000,237798500,제한경쟁,88.334,210057000
2082920000,2271255575,제한경쟁,87.347,1983895120
234659236,259159650,제한경쟁,88.435,229188950
328055456,362205250,제한경쟁,88.364,320061000
224130000,245150075,제한경쟁,88.465,216873820
185680603,188091550,제한경쟁,88.556,166567100
402816364,445982625,제한경쟁,88.339,393978800
1520678181,1665331600,제한경쟁,87.468,1456642850
456672727,498985675,제한경쟁,88.264,440425900
209480000,231751875,제한경쟁,88.503,205109360
340784547,377166575,제한경쟁,88.362,333275120
254880000,278981625,제한경쟁,88.37,246536564
261082730,286557800,제한경쟁,88.272,252950640
337848000,368423800,제한경쟁,88.252,325142800
282162727,311374600,제한경쟁,88.056,274186000
784045450,854226600,제한경쟁,88.32,754460000
795306991,873820725,제한경쟁,88.209,770793000
702049091,772395000,제한경쟁,88.244,681593100
341903640,378739850,제한경쟁,88.576,335473090
895090000,987063025,제한경쟁,88.426,872829600
15680910,17220525,제한경쟁,87.899,15136800
465805455,516542775,제한경쟁,88.467,456972340
763900000,830109950,제한경쟁,88.403,733846900
182100000,199710125,제한경쟁,88.129,176002588
255122728,279120350,제한경쟁,88.189,246154090
212440000,231649225,제한경쟁,88.185,204280000
546740000,602952175,제한경쟁,88.401,533018800
472436364,519008350,제한경쟁,88.49,459272440
266500000,293174950,제한경쟁,88.487,259423992
182718182,203705925,제한경쟁,88.438,180154000
107456364,117408600,제한경쟁,88.086,103420760
436059091,482070600,제한경쟁,88.469,426485200
95753637,106215925,제한경쟁,87.995,93464709
375045454,408830900,제한경쟁,88.495,361795567
826478182,903384925,제한경쟁,88.408,798666000
270500000,293759275,제한경쟁,88.464,259872109
245417273,271576775,제한경쟁,88.177,239469860
546719091,603250825,제한경쟁,88.318,532781667
205090000,225326650,제한경쟁,88.29,198942200
862482727,940790175,제한경쟁,88.471,832330090
91645882,101774025,제한경쟁,88.167,89731400
162140000,179085325,제한경쟁,88.479,158454141
72824545,79243700,제한경쟁,87.988,69725364
158050000,175620125,제한경쟁,88.005,154555000
447880910,492915375,제한경쟁,88.336,435425000
363634546,402740050,제한경쟁,88.473,356319919
252540000,279056625,제한경쟁,88.274,246335000
210872727,232596200,제한경쟁,88.313,205412700
222680000,244370575,제한경쟁,88.509,216292270
254216821,278610175,제한경쟁,88.637,246954420
730300000,794619925,제한경쟁,88.295,701614891
327499091,362559150,제한경쟁,88.314,320192042
182880000,201208800,제한경쟁,88.465,178001370
357386364,390933375,제한경쟁,88.321,345277400
1431579100,1572473375,제한경쟁,91.396,1437187000
161426364,175285950,제한경쟁,88.367,154896113
178155617,195938400,제한경쟁,87.746,171929460
272047273,300802925,제한경쟁,88.435,266017230
267493637,289418175,제한경쟁,88.318,255609621
1692830000,1859296600,제한경쟁,87.083,1619148400
221301819,243649325,제한경쟁,88.053,214542000
772336364,849151625,제한경쟁,88.487,751392698
160312728,175767400,제한경쟁,88.515,155581911
450461818,493991800,제한경쟁,88.405,436715003
219700000,244443825,제한경쟁,88.075,215295776
270573637,297288050,제한경쟁,88.277,262437348
31879909,35213050,제한경쟁,87.991,30984625
121640000,132966100,제한경쟁,88.314,117429000
264276364,286655975,제한경쟁,88.055,252417369
414521819,453840100,제한경쟁,88.305,400765000
304437273,331651975,제한경쟁,88.374,293095500
144720450,159377600,제한경쟁,88.466,140996118
174849091,191344025,제한경쟁,88.521,169379900
788890909,862128625,제한경쟁,88.081,759376380
1759524547,1954594750,제한경쟁,87.43,1708911760
608222727,666136400,제한경쟁,88.323,588355300
73180000,80015050,제한경쟁,88.003,70415660
243710000,265209225,제한경쟁,88.654,235119610
238070000,259593500,제한경쟁,88.403,229491000
209090910,227859850,제한경쟁,88.369,201359600
304972728,334812550,제한경쟁,88.199,295304000
202892728,224294625,제한경쟁,88.276,198000000
462380000,509906125,제한경쟁,87.805,447727380
52499091,58038950,제한경쟁,87.976,51060420
882948182,969451125,제한경쟁,88.399,856986640
168960000,187009275,제한경쟁,87.953,164482000
176140000,192276675,제한경쟁,88.565,170290160
999933637,1096575025,제한경쟁,88.312,968407701
102518182,113963725,제한경쟁,88.134,100441482
827440000,915904575,제한경쟁,88.535,810903188
906726360,989661725,제한경쟁,88.477,875631168
421236364,467223300,제한경쟁,88.368,412878210
63140000,68961800,제한경쟁,88.014,60696360
99779091,110393050,제한경쟁,87.998,97144370
216327273,236780350,제한경쟁,88.396,209305790
1907033637,2067534900,제한경쟁,87.5,1809112000
249883640,274487225,제한경쟁,88.529,243002870
15372728,16776825,제한경쟁,87.745,14720900
220227273,241330700,제한경쟁,88.799,214300947
502191818,557322000,제한경쟁,88.24,491781300
251290000,277091425,제한경쟁,88.177,244331110
395398182,437231275,제한경쟁,88.24,385814000
260576364,286674200,제한경쟁,88.292,253112900
252681819,276630450,제한경쟁,88.369,244456732
171570000,187880625,제한경쟁,88.545,166360659
124294546,137769325,제한경쟁,87.994,121229000
458240000,500536875,제한경쟁,88.243,441689423
841095455,920660000,제한경쟁,88.538,815137320
1340681819,1478647075,제한경쟁,87.264,1290330240
250118182,273527425,제한경쟁,88.042,240821000
521760000,578788675,제한경쟁,88.27,510900800
834762728,914251600,제한경쟁,88.398,808189000
193582728,211201875,제한경쟁,88.491,186895626
272675455,301071575,제한경쟁,88.353,266007000
200920000,218733450,제한경쟁,88.004,192494744
288550910,318025775,제한경쟁,87.971,279773250
438400000,479871050,제한경쟁,88.41,424257400
235950000,259962275,제한경쟁,88.368,229725640
85558660,95236425,제한경쟁,88.528,84311090
4726272727,5177623525,제한경쟁,87.124,4510984710
235210000,258152800,제한경쟁,88.427,228278900
899750000,985828025,제한경쟁,88.44,871870000
995290000,1094192275,제한경쟁,88.25,965626690
96110910,105722550,제한경쟁,87.961,92994800
93661818,102595600,제한경쟁,88.31,90602367
264789091,295425900,제한경쟁,88.337,260972926
187720000,204308400,제한경쟁,88.521,180857407
478100000,523075425,제한경쟁,88.119,460931000
237280000,260974125,제한경쟁,88.578,231166184
249841818,278214650,제한경쟁,88.443,246062780
166860000,183779625,제한경쟁,88.477,162603720
92399091,101020850,제한경쟁,88.287,89189000
569618182,631337350,제한경쟁,88.322,557616000
328430910,362500575,제한경쟁,88.375,320361100
619400000,686610225,제한경쟁,88.365,606725010
1562640000,1719686125,제한경쟁,87.181,1499248000
154010000,170548225,제한경쟁,87.795,149733050
72727272,78673400,제한경쟁,84.653,66600000
265699091,290129625,제한경쟁,88.266,256087000
103581819,114236025,제한경쟁,88.52,101122796
318818182,353334650,제한경쟁,88.297,311987033
96985455,106812325,제한경쟁,88.527,94558630
1022440910,1116407375,제한경쟁,87.454,976346300
882913637,977532450,제한경쟁,88.435,864486300
451221818,495479175,제한경쟁,88.087,436455680
105660000,115504575,제한경쟁,88.101,101761200
214085455,236722725,제한경쟁,88.358,209164170
97969300,107380525,제한경쟁,87.761,94238720
211710000,233999575,제한경쟁,88.556,207221376
254276000,278317000,제한경쟁,88.04,245031814
1772273636,1953673000,제한경쟁,87.418,1707875000
867490000,942695150,제한경쟁,88.285,832259900
601413636,663293275,제한경쟁,88.349,586017000
416010000,457386825,제한경쟁,88.327,403999700
146778182,162882525,제한경쟁,88.824,144679137
272645455,299641625,제한경쟁,89.402,267888400
200700000,220897550,제한경쟁,88.184,194796410
303123637,331878875,제한경쟁,88.058,292249030
265500000,289280675,제한경쟁,88.41,255754890
848167272,939181425,제한경쟁,88.402,830256328
261780000,288788825,제한경쟁,88.377,255223750
292446364,322307075,제한경쟁,88.042,283767700
207945455,228306575,제한경쟁,88.286,201565000
270144546,295701475,제한경쟁,88.24,260928400
300630909,326770375,제한경쟁,88.251,288381000
129330000,142941275,제한경쟁,88.665,126739400
719914546,785083775,제한경쟁,88.177,692266000
2990272728,3292375550,제한경쟁,87.352,2875970510
318145455,349397500,제한경쟁,88.617,309627690
167020000,181696500,제한경쟁,88.431,160676070
601796364,656974825,제한경쟁,88.397,580749890
699014545,774496450,제한경쟁,88.339,684185000
1271170000,1385150125,제한경쟁,87.276,1208910690
1676209091,1853118350,제한경쟁,87.495,1621396880
95120910,104296400,제한경쟁,88.587,92393430
1286650909,1408207625,제한경쟁,87.412,1230945000
2286780000,2533789450,제한경쟁,87.16,2208473000
224149091,245027350,제한경쟁,88.092,215851000
130430000,143472350,제한경쟁,88.034,126305408
436790909,478592600,제한경쟁,88.382,422994000
138136364,150121700,제한경쟁,88.479,132826654
542563637,598794050,제한경쟁,88.137,527760930
328270909,365722825,제한경쟁,88.397,323291000
279850000,308697750,제한경쟁,88.471,273110000
240339090,264032650,제한경쟁,87.966,232260960
52409947,57808675,제한경쟁,88.33,51062462
604009091,666172400,제한경쟁,88.357,588612900
266999091,291843625,제한경쟁,88.347,257838000
146500000,161150050,제한경쟁,88.429,142504500
229422727,255303825,제한경쟁,88.426,225756214
115874546,127945750,제한경쟁,88.136,112766700
220527273,243740200,제한경쟁,88.555,215844995
114920000,126821625,제한경쟁,88.303,111987650
159410000,174774600,제한경쟁,89.446,156330000
136363636,149506875,제한경쟁,88.513,132334230
369630000,402596200,제한경쟁,88.193,355061900
854439091,938116050,제한경쟁,88.29,828266506
256202728,283803575,제한경쟁,88.041,249864930
276621819,306821000,제한경쟁,88.438,271349270
254122727,281023575,제한경쟁,88.099,247581665
964361818,1066844625,제한경쟁,88.371,942783800
198900000,218628125,제한경쟁,88.44,193356270
84620000,93266100,제한경쟁,89.284,83272122
381581819,418657125,제한경쟁,88.421,370182978
319069091,351862275,제한경쟁,88.389,311008820
897560000,996816500,제한경쟁,89.093,888102800
364200000,401605575,제한경쟁,88.486,355364900
1170523636,1279351650,제한경쟁,87.208,1115699200
497938181,542038375,제한경쟁,88.407,479203944
272688181,300251025,제한경쟁,88.35,265272000
514445455,561470425,제한경쟁,88.093,494616968
66400000,72012000,제한경쟁,88.215,63525622
476033637,524684325,제한경쟁,88.446,464062802
263714547,286074150,제한경쟁,88.042,251865952
398443637,431946025,제한경쟁,88.25,381195585
271608182,298400050,제한경쟁,88.234,263293000
3317917273,3691881425,제한경쟁,87.387,3226247929
509246364,561980400,제한경쟁,88.047,494809344
161197273,174622725,제한경쟁,88.301,154195000
153970000,170722825,제한경쟁,88.276,150708367
171810000,191388400,제한경쟁,88.213,168830600
422839091,461114850,제한경쟁,88.401,407633000
366868182,404479175,제한경쟁,88.279,357071900
48104545,52701950,제한경쟁,88.208,46487790
1269452729,1411971375,제한경쟁,87.409,1234199000
263590909,287992900,제한경쟁,88.454,254741600
41672728,45289300,제한경쟁,88.002,39855600
40672728,44709625,제한경쟁,87.791,39251300
238781819,262564175,제한경쟁,88.463,232273000
313545454,344130925,제한경쟁,88.444,304364400
399899091,440454300,제한경쟁,88.433,389509000
453880000,500317750,제한경쟁,88.252,441541857
327629091,360301925,제한경쟁,88.376,318421828
165480000,182148200,제한경쟁,87.988,160270109
308142728,337355475,제한경쟁,88.057,297068442
1644481818,1810680175,제한경쟁,87.451,1583474150
282840909,311990775,제한경쟁,88.211,275211380
930900000,1025249575,제한경쟁,88.39,906227300
148480000,164995225,제한경쟁,88.482,145992409
599000000,654495300,제한경쟁,88.406,578618000
579395455,632819525,제한경쟁,88.465,559827963
586054546,647467550,제한경쟁,88.362,572120000
392008819,428281825,제한경쟁,88.467,378889110
305280000,333025025,제한경쟁,88.355,294247000
293073636,324905300,제한경쟁,88.213,286611840
279951900,306375750,제한경쟁,88.203,270235600
268203636,294009175,제한경쟁,88.165,259215640
293063636,321440025,제한경쟁,88.203,283521190
135290000,147925025,제한경쟁,88.006,130184290
145660919,160901200,제한경쟁,88.325,142117340
101428182,111179425,제한경쟁,88.472,98363530
166929091,185672200,제한경쟁,88.398,164132130
478220000,523130425,제한경쟁,88.297,461912000
335654545,364958325,제한경쟁,88.354,322458287
224454545,249332025,제한경쟁,87.991,219389830
274890000,305132225,제한경쟁,88.528,270127990
9737400000,10617444325,제한경쟁,86.195,9151745720
202912727,226498550,제한경쟁,88.222,199823190
271613000,298999925,제한경쟁,88.472,264532300
177120000,193937275,제한경쟁,88.14,170937580
321562728,349016375,제한경쟁,88.396,308520000
952060000,1039026650,제한경쟁,88.391,918406600
256119091,280361825,제한경쟁,88.176,247214300
71200000,78829325,제한경쟁,87.954,69334000
309100000,343473925,제한경쟁,88.492,303949300
217495455,238882000,제한경쟁,88.427,211236540
514660000,564985325,제한경쟁,89.094,503370000
340692728,369308300,제한경쟁,88.548,327018376
117232727,129814250,제한경쟁,88.299,114625000
2142160001,2396876275,제한경쟁,87.478,2096755489
456424545,502162400,제한경쟁,88.289,443357930
247648182,273858875,제한경쟁,88.501,242370199
188902000,210420625,제한경쟁,88.547,186322865
5228842728,5783778550,제한경쟁,86.603,5008955880
602272728,657556150,제한경쟁,88.464,581701000
53504546,59640175,제한경쟁,88.561,52818242
49400000,54335575,제한경쟁,88.272,47963130
503513640,559132300,제한경쟁,88.49,494776900
263540000,289989000,제한경쟁,88.482,256588866
447272727,488635975,제한경쟁,88.519,432540000
490500000,540428175,제한경쟁,88.441,477965044
349185000,381165175,제한경쟁,88.346,336746000
463683637,511023675,제한경쟁,88.37,451594500
862640000,946429775,제한경쟁,88.334,836022630
303703636,331021450,제한경쟁,88.446,292776796
327128182,357753975,제한경쟁,88.433,316374650
409898182,448595275,제한경쟁,88.212,395717000
100358180,109601150,제한경쟁,88.153,96617490
338600000,370010175,제한경쟁,87.749,324681580
229280000,250165150,제한경쟁,88.224,220707450
148236364,163169700,제한경쟁,91.892,149941020
127730000,138256050,제한경쟁,88.484,122335654
350343481,391602700,제한경쟁,88.396,346164705
432440000,471570575,제한경쟁,88.38,416778000
52060000,56693525,제한경쟁,88.325,50074703
530587273,583291500,제한경쟁,88.428,515797100
81818182,89726625,제한경쟁,88.387,79307072
455227273,505379475,제한경쟁,88.348,446495480
3003814265,3317519900,제한경쟁,87.411,2899886750
205250000,223873475,제한경쟁,88.195,197447400
1798360000,1991074100,제한경쟁,87.574,1743670500
215635000,235044700,제한경쟁,88.474,207954900
185590282,203360600,제한경쟁,88.281,179530743
570809090,631388950,제한경쟁,88.417,558256000
223110000,243440475,제한경쟁,88.315,214994660
1498072727,1635273775,제한경쟁,87.309,1427756270
299280000,332324025,제한경쟁,88.528,294200970
266950000,293384425,제한경쟁,88.299,259058440
183811819,203492125,제한경쟁,88.479,180049000
436480000,476908775,제한경쟁,88.317,421193257
2629540000,2906030925,제한경쟁,87.212,2534432167
531892728,589682250,제한경쟁,88.362,521058000
1597728182,1782672850,제한경쟁,87.375,1557624900
407450000,443752325,제한경쟁,88.396,392262700
520283637,571945775,제한경쟁,88.679,507200000
437437273,475723275,제한경쟁,88.386,420474016
357760000,396568250,제한경쟁,88.479,350883515
66790000,73169475,제한경쟁,88.074,64444000
120900000,133219150,제한경쟁,88.338,117683700
271500000,300651000,제한경쟁,88.374,265699870
298820000,328534425,제한경쟁,88.501,290758300
287568182,317238450,제한경쟁,88.44,280568264
375590455,413936600,제한경쟁,88.442,366094500
130160910,142161950,제한경쟁,88.464,125762300
236970000,263224850,제한경쟁,88.592,233196320
208140000,226249525,제한경쟁,88.421,200053383
431070000,473470525,제한경쟁,88.635,419661107
84367273,91584825,제한경쟁,88.132,80716400
280809091,308464575,제한경쟁,88.319,272433000
217272728,238249000,제한경쟁,91.666,218394002
318181819,350669375,제한경쟁,88.593,310671690
619080000,680353050,제한경쟁,88.308,600807100
460480000,510096525,제한경쟁,89.558,456834330
231050000,258456600,제한경쟁,88.749,229379304
49680000,54065350,제한경쟁,87.791,47465000
378218182,418407300,제한경쟁,88.468,370159000
216774545,238774550,제한경쟁,88.332,210916600
322630000,358858100,제한경쟁,88.352,317060417
215272728,235344900,제한경쟁,88.274,207748480
1047430000,1167102350,제한경쟁,87.27,1018538720
204575000,224893650,제한경쟁,88.409,198826620
642899024,705413950,제한경쟁,87.442,616833220
1122973637,1237096200,제한경쟁,87.409,1081342383
229688182,251924975,제한경쟁,88.342,222556233
251211818,278248725,제한경쟁,88.596,246519180
569794545,616422875,제한경쟁,88.454,545255000
413937200,455083950,제한경쟁,88.389,402245470
200909091,221620475,제한경쟁,88.382,195874180
616140910,676238600,제한경쟁,88.279,596978590
176170909,193104475,제한경쟁,88.387,170679800
444536550,486062225,제한경쟁,88.311,429250660
421936365,468161025,제한경쟁,88.372,413726397
335078182,364754600,제한경쟁,88.396,322431491
648400000,718393175,제한경쟁,88.405,635101260
237499091,263846500,제한경쟁,88.496,233494500
442196364,487022850,제한경쟁,88.431,430682800
554810909,608282650,제한경쟁,88.449,538023930
257763636,281447525,제한경쟁,88.338,248627000
197500000,219341075,제한경쟁,88.511,194141000
783603637,853184925,제한경쟁,88.252,752958000
276681819,303235350,제한경쟁,88.437,268173114
575292727,629708550,제한경쟁,88.216,555506950
476361818,530005700,제한경쟁,88.383,468438000
261574545,289323900,제한경쟁,88.486,256011800
1109810000,1212984075,제한경쟁,87.452,1060782000
410724545,454869300,제한경쟁,88.345,401854900
76900000,84493600,제한경쟁,87.984,74341240
251545455,274863450,제한경쟁,88.322,242767476
282016364,309820175,제한경쟁,88.58,274440330
175223637,192804850,제한경쟁,88.494,170622464
288297273,316753625,제한경쟁,89.111,282265000
2257630000,2459248250,제한경쟁,87.304,2147031600
271227273,294675125,제한경쟁,90.768,267471000
244754513,266427050,제한경쟁,88.589,236026078
56627272,62632650,제한경쟁,87.995,55114200
264722728,290812100,제한경쟁,88.691,257927000
656181819,723180475,제한경쟁,88.496,639990000
25810000,27898400,제한경쟁,88.151,24592780
48880000,54057200,제한경쟁,87.745,47432600
199308182,217818925,제한경쟁,88.307,192349820
109700000,120445600,제한경쟁,88.057,106061900
455400000,494291325,제한경쟁,88.488,437390000
440420000,480953350,제한경쟁,88.484,425568410
509272728,563614475,제한경쟁,88.256,497424200
47817273,52366825,제한경쟁,87.745,45949330
143281819,156755000,제한경쟁,88.56,138822400
123311819,134862750,제한경쟁,88.261,119031829
128777273,142152950,제한경쟁,88.282,125496000
746340000,824844925,제한경쟁,90.018,742515500
407680000,452934775,제한경쟁,89.424,405033700
264640000,291819450,제한경쟁,88.435,258070900
434558182,478847000,제한경쟁,88.422,423409949
604500000,660458300,제한경쟁,88.275,583021000
452298182,495699625,제한경쟁,88.203,437226340
197893637,216380775,제한경쟁,88.568,191645100
1146449090,1259782525,제한경쟁,87.329,1100160000
303118182,333226650,제한경쟁,88.68,295507680
731970000,797252275,제한경쟁,88.326,704185501
291090910,319140175,제한경쟁,88.344,281943370
447232727,488077000,제한경쟁,88.393,431429570
268144546,293956900,제한경쟁,88.048,258824180
195359090,216421875,제한경쟁,88.5,191535500
414685454,458213600,제한경쟁,88.291,404562390
384155454,418388650,제한경쟁,88.465,370130720
793280000,872125950,제한경쟁,88.336,770404000
202561819,223557250,제한경쟁,88.064,196875317
451730000,497809900,제한경쟁,89.476,445424357
483830000,528624575,제한경쟁,88.361,467102800
219310000,241859825,제한경쟁,88.321,213615200
199700909,219142750,제한경쟁,88.495,193931400
243759546,269424600,제한경쟁,88.397,238164018
218895455,238951475,제한경쟁,88.328,211062210
398257273,437983400,제한경쟁,88.483,387541150
382400000,421953500,제한경쟁,88.393,372980730
503659091,553383775,제한경쟁,88.306,488674003
576001819,627384825,제한경쟁,88.467,555033000
491951000,532669125,제한경쟁,88.427,471025827
262330909,288074225,제한경쟁,88.569,255146000
605174545,661634650,제한경쟁,88.215,583664720
351390000,388001725,제한경쟁,90.105,349612800
423814546,469620275,제한경쟁,88.394,415117723
849662727,933449075,제한경쟁,88.218,823473900
110070000,120913000,제한경쟁,88.276,106737650
272347272,297042350,제한경쟁,88.226,262069000
407045455,444877725,제한경쟁,88.376,393166600
100380000,110878500,제한경쟁,88.049,97627750
252430909,279781625,제한경쟁,87.986,246170000
156803636,173684950,제한경쟁,88.328,153413100
166806364,183321900,제한경쟁,88.129,161560950
591724545,651229025,제한경쟁,88.211,574461000
419969091,462590850,제한경쟁,88.428,409062000
830153636,923156825,제한경쟁,88.457,816598000
624361819,697635725,제한경쟁,88.397,616694900
1160070000,1291214525,제한경쟁,87.446,1129124000
235460000,261246450,제한경쟁,88.25,230551100
82727273,91666850,제한경쟁,88.138,80794000
492818182,534594675,제한경쟁,88.393,472546900
1207854546,1310381200,제한경쟁,87.295,1143898745
182323637,200953650,제한경쟁,88.462,177767920
226979092,250402350,제한경쟁,88.252,220986000
226923636,246572625,제한경쟁,88.423,218028860
232954547,256157175,제한경쟁,88.333,226273500
231051819,254860425,제한경쟁,88.304,225052770
354430000,393225975,제한경쟁,88.417,347679700
714590000,780299100,제한경쟁,88.528,690787000
289317273,316984000,제한경쟁,88.35,280057000
262100000,288377825,제한경쟁,88.403,254935000
219381819,242121250,제한경쟁,88.391,214014800
62840000,68959025,제한경쟁,87.869,60593900
117227272,129118000,제한경쟁,87.851,113432200
685100000,756867525,제한경쟁,88.198,667545000
222039091,245838600,제한경쟁,88.457,217463620
160795455,175963250,제한경쟁,88.614,155929000
226545455,248418800,제한경쟁,88.211,219133100
163279091,177753925,제한경쟁,88.871,157972930
215441819,235088400,제한경쟁,88.613,208319000
151834545,167609300,제한경쟁,87.76,147094810
231755455,256714950,제한경쟁,88.053,226047480
309522728,336696650,제한경쟁,89.458,301205000
1658332728,1807889925,제한경쟁,87.373,1579614255
200256364,221354825,제한경쟁,88.372,195617860
222060000,242771150,제한경쟁,88.458,214750940
206700000,226414550,제한경쟁,88.071,199406843
200660000,221169700,제한경쟁,88.589,195934220
219380910,239796325,제한경쟁,88.346,211850500
208000000,229960625,제한경쟁,88.225,202884000
176948182,192816825,제한경쟁,88.455,170556500
241918182,264180750,제한경쟁,88.21,233036000
724762727,805546300,제한경쟁,88.297,711279000
365136364,401404025,제한경쟁,88.346,354627900
185761819,206793650,제한경쟁,88.538,183092420
186245455,206294425,제한경쟁,88.275,182108300
1867960000,2053081450,제한경쟁,87.313,1792617400
255302728,282016775,제한경쟁,88.221,248799700
140818181,154582875,제한경쟁,88.3,136497580
251818182,277221650,제한경쟁,88.309,244814000
228781819,250844025,제한경쟁,88.679,222447200
514415455,567432950,제한경쟁,88.215,500560990
250565455,274827600,제한경쟁,88.279,242616000
572660000,634590650,제한경쟁,88.575,562091280
1659140909,1814478875,제한경쟁,87.497,1587614640
432350001,473090600,제한경쟁,88.38,418120270
1861323636,2054007925,제한경쟁,87.326,1793700900
1039430000,1144047650,제한경쟁,87.419,1000117000
187586000,207407775,제한경쟁,88.437,183427000
132683636,145536100,제한경쟁,87.745,127701440
190200000,211507350,제한경쟁,88.575,187344690
255560000,279252925,제한경쟁,88.528,247217331
196402727,214968250,제한경쟁,88.178,189555970
779728698,860177675,제한경쟁,88.166,758388448
118410000,130706600,제한경쟁,88.531,115715862
507050000,555854475,제한경쟁,88.202,490276020
254473636,279361175,제한경쟁,88.259,246563100
284892727,310636825,제한경쟁,88.554,275082000
250120000,278313950,제한경쟁,88.173,245398960
1178181818,1307398350,제한경쟁,87.292,1141257000
48680000,53355550,제한경쟁,87.747,46818000
163380000,178091600,제한경쟁,88.279,157218000
860720000,948721125,제한경쟁,88.446,839111000
129281818,142042975,제한경쟁,88.2,125282040
1247661819,1375361625,제한경쟁,87.61,1204964480
903250909,985428750,제한경쟁,88.565,872745840
351882727,384483475,제한경쟁,88.122,338815000
119710000,131411425,제한경쟁,88.379,116140950
77118182,83488700,제한경쟁,88.258,73686000
300795454,328314100,제한경쟁,87.985,288869000
295269473,324488750,제한경쟁,88.41,286883600
159105455,171199825,제한경쟁,88.939,152265000
959090000,1055415775,제한경쟁,88.558,934665550
556050000,608890400,제한경쟁,88.335,537869000
327220000,359242850,제한경쟁,88.56,318149000
273000000,302465950,제한경쟁,89.003,269205380
135454546,149179225,제한경쟁,88.296,131720400
458375455,504181550,제한경쟁,88.261,444997700
601425454,663470025,제한경쟁,87.861,582937740
216560000,237923650,제한경쟁,88.46,210468041
16581819,18162675,제한경쟁,88.344,16045730
79108182,85815350,제한경쟁,88.525,75968160
281909091,311792400,제한경쟁,89.294,278413000
355770910,397052925,제한경쟁,88.446,351180342
549939090,604303925,제한경쟁,88.451,534515461
367233040,402738125,제한경쟁,88.303,355629850
891272728,975559325,제한경쟁,88.345,861862200
813570000,895347675,제한경쟁,88.337,790929388
964828182,1061308400,제한경쟁,88.311,937255000
375372728,413043225,제한경쟁,88.346,364909380
267818182,293591050,제한경쟁,88.371,259451730
172800000,189724600,제한경쟁,88.296,167519840
557704545,608472175,제한경쟁,88.404,537917000
227862728,255010950,제한경쟁,88.249,225045000
203360909,223961025,제한경쟁,88.418,198023600
134090000,148818075,제한경쟁,88.442,131618200
413346922,458872700,제한경쟁,88.418,405726600
205900000,223883150,제한경쟁,88.288,197663965
448343636,496537825,제한경쟁,88.291,438401120
2955200000,3248794000,제한경쟁,87.375,2838657800
1072581818,1187798075,제한경쟁,87.455,1038792000
300827273,331575175,제한경쟁,88.212,292491900
237627273,262193175,제한경쟁,88.005,230745437
51903637,57166400,제한경쟁,87.977,50293580
646909091,715437350,제한경쟁,87.977,629421659
130818182,142621525,제한경쟁,88.379,126048770
917679092,1023766050,제한경쟁,88.218,903149000
444840000,493692500,제한경쟁,88.284,435853188
250454545,275425650,제한경쟁,90.448,249117280
479930909,530718075,제한경쟁,88.509,469735747
288634400,310480525,제한경쟁,88.404,274479000
1090909091,1207101000,제한경쟁,87.37,1054655480
90800000,99489525,제한경쟁,88.327,87876242
189830000,212216725,제한경쟁,88.73,188300300
297272728,325603750,제한경쟁,89.603,291752276
298181819,329176725,제한경쟁,89.078,293225940
985679091,1099491575,제한경쟁,88.396,971912000
90000000,99032975,제한경쟁,88.428,87573200
146338182,161074675,제한경쟁,88.414,142414018
37450000,40679500,제한경쟁,88.423,35970284
237000000,262732875,제한경쟁,88.243,231844000
72743841,76964100,제한경쟁,89.59,68952400
110500000,122064200,제한경쟁,88.332,107822113
569113000,624241750,제한경쟁,88.515,552548900
215784546,236893100,제한경쟁,88.498,209646900
311290000,344653325,제한경쟁,88.243,304135000
364970000,400552725,제한경쟁,88.224,353385000
264545455,288976850,제한경쟁,89.352,258207000
4621240625,5069816600,제한경쟁,87.317,4426831540
262727273,288702375,제한경쟁,89.453,258253130
102079091,111236600,제한경쟁,88.347,98274330
227679090,249006975,제한경쟁,88.465,220285980
149985455,164612025,제한경쟁,88.3,145353950
281263637,314558400,제한경쟁,88.726,279095700
28350000,31402550,제한경쟁,88.331,27738400
191000000,207324100,제한경쟁,88.6,183690900
417512727,462850900,제한경쟁,88.415,409232000
286562727,314213500,제한경쟁,88.444,277905400
353796364,386056800,제한경쟁,88.591,342013287
54486364,59978800,제한경쟁,88.274,52946144
210909091,232527825,제한경쟁,89.192,207396340
377730000,412164475,제한경쟁,88.528,364881370
1747095454,1910596125,제한경쟁,87.455,1670929800
275454546,300219275,제한경쟁,88.571,265910000
31827273,31078300,제한경쟁,88.206,27413200
229859091,252899425,제한경쟁,88.441,223668710
266600000,296052600,제한경쟁,88.324,261488000
207640000,228092850,제한경쟁,88.398,201629552
272727273,299154000,제한경쟁,88.699,265348000
348800000,367769825,제한경쟁,88.683,326150000
174800000,192402625,제한경쟁,88.541,170356170
34004883,37253650,제한경쟁,88.401,32932790
607230000,668297050,제한경쟁,88.384,590668800
3802403636,4182518575,제한경쟁,87.436,3657055000
1575970000,1720157900,제한경쟁,87.378,1503046462
2444890000,2734816125,제한경쟁,87.438,2391280000
479699091,531689875,제한경쟁,88.5,470548100
219545455,239616375,제한경쟁,88.336,211667770
109791819,120951600,제한경쟁,88.45,106981790
720255455,790199325,제한경쟁,88.409,698612500
